
  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
2025-12-16 19:20:28 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1305440 剩余未处理 4789
2025-12-16 19:20:28 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1003908 剩余未处理 4788
2025-12-16 19:20:30 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1010795 剩余未处理 4787
2025-12-16 19:20:30 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1245575 剩余未处理 4786
2025-12-16 19:20:31 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1005480 剩余未处理 4785
2025-12-16 19:20:33 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1166872 剩余未处理 4784
2025-12-16 19:20:33 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1006323 剩余未处理 4783
2025-12-16 19:20:36 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1003983 剩余未处理 4782
2025-12-16 19:20:36 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1322952 剩余未处理 4781
2025-12-16 19:20:39 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1343658 剩余未处理 4780
2025-12-16 19:20:39 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1074266 剩余未处理 4779
2025-12-16 19:20:39 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1111847 剩余未处理 4778
2025-12-16 19:20:39 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1241174 剩余未处理 4777
2025-12-16 19:20:39 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1322287 剩余未处理 4776
2025-12-16 19:20:39 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1008392 剩余未处理 4775
2025-12-16 19:20:41 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1241961 剩余未处理 4774
2025-12-16 19:20:43 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1001781 剩余未处理 4773
2025-12-16 19:20:43 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1343557 剩余未处理 4772
2025-12-16 19:20:43 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1011974 剩余未处理 4771
2025-12-16 19:20:44 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1290458 剩余未处理 4770
2025-12-16 19:20:45 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1337708 剩余未处理 4769
2025-12-16 19:20:45 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1008594 剩余未处理 4768
2025-12-16 19:20:46 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1016454 剩余未处理 4767
2025-12-16 19:20:47 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1004536 剩余未处理 4766
2025-12-16 19:20:49 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1295456 剩余未处理 4765
2025-12-16 19:20:49 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1004504 剩余未处理 4764
2025-12-16 19:20:50 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1267767 剩余未处理 4763
2025-12-16 19:20:50 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1342514 剩余未处理 4762
2025-12-16 19:20:51 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1000994 剩余未处理 4761
2025-12-16 19:20:52 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1164503 剩余未处理 4760
2025-12-16 19:20:54 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1115322 剩余未处理 4759
2025-12-16 19:20:54 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1332191 剩余未处理 4758
2025-12-16 19:20:54 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1264158 剩余未处理 4757
2025-12-16 19:20:54 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1260049 剩余未处理 4756
2025-12-16 19:20:56 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1029163 剩余未处理 4755
2025-12-16 19:20:57 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1007510 剩余未处理 4754
2025-12-16 19:20:57 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1240592 剩余未处理 4753
2025-12-16 19:20:58 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1316634 剩余未处理 4752
2025-12-16 19:20:59 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1295357 剩余未处理 4751
2025-12-16 19:21:00 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1227822 剩余未处理 4750
2025-12-16 19:21:01 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1066318 剩余未处理 4749
2025-12-16 19:21:01 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1014420 剩余未处理 4748
2025-12-16 19:21:02 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1117235 剩余未处理 4747
2025-12-16 19:21:02 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1010685 剩余未处理 4746
2025-12-16 19:21:03 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1330449 剩余未处理 4745
2025-12-16 19:21:03 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1010347 剩余未处理 4744
2025-12-16 19:21:03 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1333246 剩余未处理 4743
2025-12-16 19:21:04 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1236024 剩余未处理 4742
2025-12-16 19:21:05 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1014944 剩余未处理 4741
2025-12-16 19:21:06 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1340715 剩余未处理 4740
2025-12-16 19:21:06 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1014335 剩余未处理 4739
2025-12-16 19:21:07 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1093157 剩余未处理 4738
2025-12-16 19:21:07 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1117594 剩余未处理 4737
2025-12-16 19:21:07 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1064744 剩余未处理 4736
